"Table S1. Metadata of 122,680 filtered Salmonella enterica genomes."			
Genome ID	Serotype	Isolation Source	Country
GCA_022317445.1	Jerusalem	Feces	Netherlands
GCA_022317465.1	Enteritidis	Feces	Netherlands
GCA_022317485.1	Enteritidis	Feces	Netherlands
GCA_022317505.1	Senftenberg	Feces	Netherlands
GCA_022317645.1	Saintpaul	Feces	Netherlands
GCA_022317745.1	Weltevreden	Feces	Netherlands
GCA_022317765.1	Cerro	Feces	Netherlands
GCA_022317805.1	Worthington	Feces	Netherlands
GCA_022317885.1	Virchow	Feces	Netherlands
GCA_022317905.1	Banana	Feces	Netherlands
GCA_022317945.1	Indiana	Feces	Netherlands
GCA_022317965.1	Kottbus	Feces	Netherlands
GCA_022317985.1	Virchow	Feces	Netherlands
GCA_022318045.1	null	Feces	Netherlands
GCA_022318065.1	Infantis	Feces	Netherlands
GCA_022318085.1	Kottbus	Feces	Netherlands
GCA_022318105.1	Enteritidis	Feces	Netherlands
GCA_022318125.1	Brandenburg	Feces	Netherlands
GCA_022329985.1	null	Feces	Netherlands
GCA_022330005.1	Enteritidis	Feces	Netherlands
GCA_022339325.1	Heidelberg	Feces	Australia
GCA_022339365.1	Heidelberg	Feces	Australia
GCA_022339545.1	Heidelberg	Feces	Australia
GCA_022339565.1	Heidelberg	Feces	Australia
GCA_022339585.1	Heidelberg	Feces	Australia
GCA_022339605.1	Heidelberg	Feces	Australia
GCA_022339625.1	Heidelberg	Feces	Australia
GCA_022339645.1	Heidelberg	Feces	Australia
GCA_022339665.1	Heidelberg	Feces	Australia
GCA_022339805.1	Heidelberg	Feces	Australia
GCA_022339825.1	Heidelberg	Feces	Australia
GCA_022342895.1	Heidelberg	Feces	Australia
GCA_022429025.1	Newport	Feces	China_Guangxi
GCA_022429045.1	Newport	Feces	China_Guangxi
GCA_022509725.1	Muenchen	Feces	Poland
GCA_022533545.1	null	Feces	Australia
GCA_022559345.1	null	Feces	China_Zhejiang
GCA_022559365.1	null	Feces	China_Zhejiang
GCA_022559385.1	null	Feces	China_Zhejiang
GCA_022559405.1	null	Feces	China_Zhejiang
GCA_022559425.1	null	Feces	China_Zhejiang
GCA_022559445.1	null	Feces	China_Zhejiang
GCA_022559465.1	null	Feces	China_Zhejiang
GCA_022559485.1	null	Feces	China_Zhejiang
GCA_022603435.1	null	Feces	China_Zhejiang
GCA_022603445.1	null	Feces	China_Zhejiang
GCA_022603475.1	null	Feces	China_Zhejiang
GCA_022603485.1	null	Feces	China_Zhejiang
GCA_022603495.1	null	Feces	China_Zhejiang
GCA_022603535.1	null	Feces	China_Zhejiang
GCA_022603555.1	null	Feces	China_Zhejiang
GCA_022603575.1	null	Feces	China_Zhejiang
GCA_022603585.1	null	Feces	China_Zhejiang
GCA_022603615.1	null	Feces	China_Zhejiang
GCA_022603635.1	null	Feces	China_Zhejiang
GCA_022603655.1	null	Feces	China_Zhejiang
GCA_022603675.1	null	Feces	China_Zhejiang
GCA_022603685.1	null	Feces	China_Zhejiang
GCA_022603715.1	null	Feces	China_Zhejiang
GCA_022603735.1	null	Feces	China_Zhejiang
GCA_022603745.1	null	Feces	China_Zhejiang
GCA_022603775.1	null	Feces	China_Zhejiang
GCA_022603795.1	null	Feces	China_Zhejiang
GCA_022603815.1	null	Feces	China_Zhejiang
GCA_022603825.1	null	Feces	China_Zhejiang
GCA_022603855.1	null	Feces	China_Zhejiang
GCA_022603875.1	null	Feces	China_Zhejiang
GCA_022603885.1	null	Feces	China_Zhejiang
GCA_022603915.1	null	Feces	China_Zhejiang
GCA_022603935.1	null	Feces	China_Zhejiang
GCA_022603955.1	null	Feces	China_Zhejiang
GCA_022603975.1	null	Feces	China_Zhejiang
GCA_022603995.1	null	Feces	China_Zhejiang
GCA_022604015.1	null	Feces	China_Zhejiang
GCA_022604035.1	null	Feces	China_Zhejiang
GCA_022604055.1	null	Feces	China_Zhejiang
GCA_022604075.1	null	Feces	China_Zhejiang
GCA_022604085.1	null	Feces	China_Zhejiang
GCA_022604115.1	null	Feces	China_Zhejiang
GCA_022604135.1	null	Feces	China_Zhejiang
GCA_022604155.1	null	Feces	China_Zhejiang
GCA_022604195.1	null	Feces	China_Zhejiang
GCA_022604215.1	null	Feces	China_Zhejiang
GCA_022604225.1	null	Feces	China_Zhejiang
GCA_022604255.1	null	Feces	China_Zhejiang
GCA_022604275.1	null	Feces	China_Zhejiang
GCA_022604295.1	null	Feces	China_Zhejiang
GCA_022604315.1	null	Feces	China_Zhejiang
GCA_022604325.1	null	Feces	China_Zhejiang
GCA_022604355.1	null	Feces	China_Zhejiang
GCA_022604365.1	null	Feces	China_Zhejiang
GCA_022604385.1	null	Feces	China_Zhejiang
GCA_022604415.1	null	Feces	China_Zhejiang
GCA_022604435.1	null	Feces	China_Zhejiang
GCA_022604445.1	null	Feces	China_Zhejiang
GCA_022604455.1	null	Feces	China_Zhejiang
GCA_022655645.1	null	Feces	Australia
GCA_022655665.1	null	Feces	Australia
GCA_022655685.1	null	Feces	Australia
GCA_022655705.1	null	Feces	Australia
GCA_022693905.1	Typhimurium	Feces	Australia
GCA_022694825.1	null	Feces	USA_AL
GCA_022760155.1	null	Feces	China_Guangdong
GCA_022902075.1	null	Feces	United Kingdom
GCA_022902095.1	null	Feces	USA
GCA_022902155.1	null	Feces	USA
GCA_022902195.1	null	Feces	USA
GCA_022936345.1	Kentucky	Feces	Switzerland
GCA_022936365.1	Kentucky	Feces	Switzerland
GCA_022936385.1	Kentucky	Feces	Switzerland
GCA_022936485.1	Kentucky	Feces	Switzerland
GCA_022961275.1	null	Feces	USA_IL
GCA_022961895.1	null	Feces	United Kingdom
GCA_022961935.1	null	Feces	United Kingdom
GCA_022961975.1	null	Feces	USA
GCA_022962715.1	null	Feces	USA
GCA_022964735.1	null	Feces	USA_CO
GCA_023006805.1	Kentucky	Feces	Switzerland
GCA_023006825.1	Kentucky	Feces	Switzerland
GCA_023006835.1	Kentucky	Feces	Switzerland
GCA_023006865.1	Kentucky	Feces	Switzerland
GCA_023006885.1	Kentucky	Feces	Switzerland
GCA_023006905.1	Kentucky	Feces	Switzerland
GCA_023006965.1	Kentucky	Feces	Switzerland
GCA_023007005.1	Kentucky	Feces	Switzerland
GCA_023007025.1	Kentucky	Feces	Switzerland
GCA_023007035.1	Kentucky	Feces	Switzerland
GCA_023007065.1	Kentucky	Feces	Switzerland
GCA_023007105.1	Kentucky	Feces	Switzerland
GCA_023007125.1	Kentucky	Feces	Switzerland
GCA_023007145.1	Kentucky	Feces	Switzerland
GCA_023007155.1	Kentucky	Feces	Switzerland
GCA_023007185.1	Kentucky	Feces	Switzerland
GCA_023007205.1	Kentucky	Feces	Switzerland
GCA_023007235.1	Kentucky	Feces	Switzerland
GCA_023007265.1	Kentucky	Feces	Switzerland
GCA_023007275.1	Kentucky	Feces	Switzerland
GCA_023007325.1	Kentucky	Feces	Switzerland
GCA_023007335.1	Kentucky	Feces	Switzerland
GCA_023007365.1	Kentucky	Feces	Switzerland
GCA_023007405.1	Kentucky	Feces	Switzerland
GCA_023007425.1	Kentucky	Feces	Switzerland
GCA_023007445.1	Kentucky	Feces	Switzerland
GCA_023007455.1	Kentucky	Feces	Switzerland
GCA_023007465.1	Kentucky	Feces	Switzerland
GCA_023007505.1	Kentucky	Feces	Switzerland
GCA_023007525.1	Kentucky	Feces	Switzerland
GCA_023007585.1	Kentucky	Feces	Switzerland
GCA_023007625.1	Kentucky	Feces	Switzerland
GCA_023007645.1	Kentucky	Feces	Switzerland
GCA_023007655.1	Kentucky	Feces	Switzerland
GCA_023007665.1	Kentucky	Feces	Switzerland
GCA_023007745.1	Kentucky	Feces	Switzerland
GCA_023007785.1	Kentucky	Feces	Switzerland
GCA_023007805.1	Kentucky	Feces	Switzerland
GCA_023007825.1	Kentucky	Feces	Switzerland
GCA_023007845.1	Kentucky	Feces	Switzerland
GCA_023007855.1	Kentucky	Feces	Switzerland
GCA_023007885.1	Kentucky	Feces	Switzerland
GCA_023007905.1	Kentucky	Feces	Switzerland
GCA_023007925.1	Kentucky	Feces	Switzerland
GCA_023007945.1	Kentucky	Feces	Switzerland
GCA_023007955.1	Kentucky	Feces	Switzerland
GCA_023007985.1	Kentucky	Feces	Switzerland
GCA_023008005.1	Kentucky	Feces	Switzerland
GCA_023008025.1	Kentucky	Feces	Switzerland
GCA_023008045.1	Kentucky	Feces	Switzerland
GCA_023008065.1	Kentucky	Feces	Switzerland
GCA_023008105.1	Kentucky	Feces	Switzerland
GCA_023008125.1	Kentucky	Feces	Switzerland
GCA_023119125.1	null	Feces	Canada
GCA_023122035.1	null	Feces	USA
GCA_023122055.1	null	Feces	USA
GCA_023122195.1	null	Feces	USA
GCA_023122215.1	null	Feces	USA
GCA_023122315.1	null	Feces	USA_WI
GCA_023122375.1	null	Feces	USA
GCA_023122385.1	null	Feces	USA
GCA_023122435.1	null	Feces	USA
GCA_023122455.1	null	Feces	United Kingdom
GCA_023122475.1	null	Feces	USA_MS
GCA_023214095.1	null	Feces	USA_MO
GCA_023214175.1	null	Feces	USA_KS
GCA_023214215.1	null	Feces	USA_IL
GCA_023214935.1	null	Feces	USA_NY
GCA_023214955.1	null	Feces	USA_FL
GCA_023233545.1	null	Feces	USA_NC
GCA_023357415.1	null	Feces	USA_NC
GCA_023359495.1	null	Feces	USA_NC
GCA_023359635.1	null	Feces	USA_NC
GCA_023359695.1	null	Feces	USA_NC
GCA_023359715.1	null	Feces	USA_NC
GCA_023359735.1	null	Feces	USA_NC
GCA_023359755.1	null	Feces	USA_NC
GCA_023359915.1	null	Feces	USA_NC
GCA_023359995.1	null	Feces	USA_NC
GCA_023360075.1	null	Feces	USA_NC
GCA_023360175.1	null	Feces	USA_NC
GCA_023360195.1	null	Feces	USA_NC
GCA_023360215.1	null	Feces	USA_NC
GCA_023360315.1	null	Feces	USA_NC
GCA_023360335.1	null	Feces	USA_NC
GCA_023385895.1	null	Feces	USA_MD
GCA_023410355.1	null	Feces	USA_FL
GCA_023418805.1	Hadar	Feces	USA
GCA_023560895.1	null	Feces	USA_TN
GCA_023565045.1	null	Feces	USA_NJ
GCA_023636905.1	null	Feces	USA
GCA_023702165.1	Typhimurium	Feces	South Korea
GCA_023736615.1	null	Feces	USA_NC
GCA_023736635.1	null	Feces	USA_NC
GCA_023736815.1	null	Feces	USA_NC
GCA_023736835.1	null	Feces	USA_NC
GCA_023736935.1	null	Feces	USA_NC
GCA_023736955.1	null	Feces	USA_NC
GCA_023737235.1	null	Feces	USA_NC
GCA_023737275.1	null	Feces	USA_NC
GCA_023737415.1	null	Feces	USA_NC
GCA_023737435.1	null	Feces	USA_NC
GCA_023737615.1	null	Feces	USA_NC
GCA_023737855.1	null	Feces	USA_NC
GCA_023816685.1	null	Feces	USA_NC
GCA_023816725.1	null	Feces	USA_NC
GCA_023834425.1	null	Feces	USA_NC
GCA_023873205.1	null	Feces	USA_NC
GCA_023873245.1	null	Feces	USA_NC
GCA_023873285.1	null	Feces	USA_NC
GCA_023969675.1	null	Feces	USA
GCA_024067655.1	null	Feces	USA_NC
GCA_024067735.1	null	Feces	USA_NC
GCA_024067755.1	null	Feces	USA_NC
GCA_024067815.1	null	Feces	USA_NC
GCA_024067875.1	null	Feces	USA_NC
GCA_024067895.1	null	Feces	USA_NC
GCA_024067955.1	null	Feces	USA_NC
GCA_024067975.1	null	Feces	USA_NC
GCA_024067995.1	null	Feces	USA_NC
GCA_024068015.1	null	Feces	USA_NC
GCA_024068035.1	null	Feces	USA_NC
GCA_024068055.1	null	Feces	USA_NC
GCA_024068075.1	null	Feces	USA_NC
GCA_024098735.1	null	Feces	USA_NC
GCA_024098815.1	null	Feces	USA_NC
GCA_024099155.1	null	Feces	USA_NC
GCA_024099175.1	null	Feces	USA_NC
GCA_024099435.1	null	Feces	USA_NC
GCA_024099475.1	null	Feces	USA_NC
GCA_024099495.1	null	Feces	USA_NC
GCA_024099515.1	null	Feces	USA_NC
GCA_024099915.1	null	Feces	USA_NC
GCA_024099975.1	null	Feces	USA_NC
GCA_024099995.1	null	Feces	USA_NC
GCA_024100615.1	null	Feces	USA_NC
GCA_024100655.1	null	Feces	USA_NC
GCA_024100675.1	null	Feces	USA_NC
GCA_024100695.1	null	Feces	USA_NC
GCA_024100755.1	null	Feces	USA_NC
GCA_024101515.1	null	Feces	USA_NC
GCA_024102155.1	null	Feces	USA_NC
GCA_024107875.1	null	Feces	USA_NC
GCA_024117895.1	null	Feces	USA_TN
GCA_024138355.1	null	Feces	USA_NC
GCA_024306455.1	null	Feces	USA_NY
GCA_024306575.1	null	Feces	USA_MO
GCA_024306595.1	null	Feces	USA_MO
GCA_024306615.1	null	Feces	USA_MO
GCA_024306635.1	null	Feces	USA_MO
GCA_024306645.1	null	Feces	USA_TX
GCA_024306695.1	null	Feces	USA_NY
GCA_024306715.1	null	Feces	USA_IL
GCA_024306795.1	null	Feces	USA_IL
GCA_024418875.1	Indiana	Feces	China_Shandong
GCA_024418985.1	Indiana	Feces	China_Shandong
GCA_024419135.1	Indiana	Feces	China_Shandong
GCA_024419245.1	Indiana	Feces	China_Shandong
GCA_024419275.1	Indiana	Feces	China_Shandong
GCA_024419485.1	Indiana	Feces	China_Shandong
GCA_024419505.1	Indiana	Feces	China_Shandong
GCA_024419525.1	Indiana	Feces	China_Shandong
GCA_024419535.1	Indiana	Feces	China_Shandong
GCA_024419565.1	Indiana	Feces	China_Guangxi
GCA_024419605.1	Indiana	Feces	China_Guangxi
GCA_024419625.1	Indiana	Feces	China_Guangxi
GCA_024419645.1	Indiana	Feces	China_Guangxi
GCA_024419665.1	Indiana	Feces	China_Guangxi
GCA_024419685.1	Indiana	Feces	China_Shandong
GCA_024419705.1	Indiana	Feces	China_Shandong
GCA_024419725.1	Indiana	Feces	China_Guangxi
GCA_024419745.1	Indiana	Feces	China_Shandong
GCA_024419765.1	Indiana	Feces	China_Guangxi
GCA_024419785.1	Indiana	Feces	China_Guangxi
GCA_024419795.1	Indiana	Feces	China_Guangxi
GCA_024419825.1	Indiana	Feces	China_Guangxi
GCA_024419845.1	Indiana	Feces	China_Shandong
GCA_024419865.1	Indiana	Feces	China_Fujian
GCA_024419875.1	Indiana	Feces	China_Fujian
GCA_024419905.1	Indiana	Feces	China_Shandong
GCA_024419925.1	Indiana	Feces	China_Shandong
GCA_024419945.1	Indiana	Feces	China_Guangxi
GCA_024419965.1	Indiana	Feces	China_Guangxi
GCA_024419995.1	Indiana	Feces	China_Shandong
GCA_024420505.1	Indiana	Feces	China_Shandong
GCA_024420515.1	Indiana	Feces	China_Shandong
GCA_024420545.1	Indiana	Feces	China_Shandong
GCA_024420565.1	Indiana	Feces	China_Shandong
GCA_024420595.1	Indiana	Feces	China_Shandong
GCA_024420625.1	Indiana	Feces	China_Shandong
GCA_024420825.1	Indiana	Feces	China_Shandong
GCA_024421005.1	Indiana	Feces	China_Shandong
GCA_024421405.1	Indiana	Feces	China_Shandong
GCA_024626985.1	null	Feces	USA
GCA_024627045.1	null	Feces	USA
GCA_024645255.1	Montevideo	Feces	USA_TX
GCA_024645275.1	Kentucky	Feces	USA_TX
GCA_024645345.1	Give	Feces	USA_TX
GCA_024645355.1	Montevideo	Feces	USA_TX
GCA_024645365.1	Kentucky	Feces	USA_TX
GCA_024645375.1	Montevideo	Feces	USA_TX
GCA_024645395.1	Montevideo	Feces	USA_TX
GCA_024645445.1	Mbandaka	Feces	USA_TX
GCA_024645455.1	Mbandaka	Feces	USA_TX
GCA_024645465.1	Montevideo	Feces	USA_TX
GCA_024645505.1	Reading	Feces	USA_TX
GCA_024645525.1	Reading	Feces	USA_TX
GCA_024645545.1	Kentucky	Feces	USA_TX
GCA_024645565.1	Reading	Feces	USA_TX
GCA_024645585.1	Kentucky	Feces	USA_TX
GCA_024645605.1	Mbandaka	Feces	USA_TX
GCA_024645625.1	Kentucky	Feces	USA_TX
GCA_024645645.1	Montevideo	Feces	USA_TX
GCA_024645665.1	Mbandaka	Feces	USA_TX
GCA_024645685.1	Mbandaka	Feces	USA_TX
GCA_024645705.1	Mbandaka	Feces	USA_TX
GCA_024645725.1	Montevideo	Feces	USA_TX
GCA_024645745.1	Reading	Feces	USA_TX
GCA_024645765.1	Reading	Feces	USA_TX
GCA_024645775.1	Reading	Feces	USA_TX
GCA_024645805.1	Kentucky	Feces	USA_TX
GCA_024645825.1	Mbandaka	Feces	USA_TX
GCA_024645845.1	Montevideo	Feces	USA_TX
GCA_024645865.1	Kentucky	Feces	USA_TX
GCA_024645875.1	Mbandaka	Feces	USA_TX
GCA_024645905.1	Mbandaka	Feces	USA_TX
GCA_024645925.1	Give	Feces	USA_TX
GCA_024645945.1	Mbandaka	Feces	USA_TX
GCA_024645965.1	Montevideo	Feces	USA_TX
GCA_024645985.1	Montevideo	Feces	USA_TX
GCA_024646005.1	Montevideo	Feces	USA_TX
GCA_024646025.1	Montevideo	Feces	USA_TX
GCA_024646045.1	Reading	Feces	USA_TX
GCA_024646065.1	Reading	Feces	USA_TX
GCA_024646085.1	Reading	Feces	USA_TX
GCA_024646095.1	Give	Feces	USA_TX
GCA_024646105.1	Reading	Feces	USA_TX
GCA_024646145.1	Reading	Feces	USA_TX
GCA_024646165.1	Reading	Feces	USA_TX
GCA_024646185.1	Kentucky	Feces	USA_TX
GCA_024646205.1	Give	Feces	USA_TX
GCA_024646215.1	Reading	Feces	USA_TX
GCA_024646245.1	Mbandaka	Feces	USA_TX
GCA_024646265.1	Mbandaka	Feces	USA_TX
GCA_024646285.1	Reading	Feces	USA_TX
GCA_024646295.1	Kentucky	Feces	USA_TX
GCA_024646315.1	Kentucky	Feces	USA_TX
GCA_024646345.1	Mbandaka	Feces	USA_TX
GCA_024646365.1	Give	Feces	USA_TX
GCA_024646385.1	Mbandaka	Feces	USA_TX
GCA_024646405.1	Mbandaka	Feces	USA_TX
GCA_024646415.1	Montevideo	Feces	USA_TX
GCA_024646445.1	Mbandaka	Feces	USA_TX
GCA_024646465.1	Mbandaka	Feces	USA_TX
GCA_024646485.1	Montevideo	Feces	USA_TX
GCA_024646505.1	Mbandaka	Feces	USA_TX
GCA_024646515.1	Montevideo	Feces	USA_TX
GCA_024646535.1	Montevideo	Feces	USA_TX
GCA_024646565.1	Montevideo	Feces	USA_TX
GCA_024646585.1	Give	Feces	USA_TX
GCA_024646605.1	Reading	Feces	USA_TX
GCA_024646625.1	Reading	Feces	USA_TX
GCA_024646635.1	Reading	Feces	USA_TX
GCA_024646655.1	Reading	Feces	USA_TX
GCA_024646685.1	Kentucky	Feces	USA_TX
GCA_024646695.1	Montevideo	Feces	USA_TX
GCA_024646725.1	Mbandaka	Feces	USA_TX
GCA_024646745.1	Mbandaka	Feces	USA_TX
GCA_024646755.1	Mbandaka	Feces	USA_TX
GCA_024646785.1	Reading	Feces	USA_TX
GCA_024646805.1	Mbandaka	Feces	USA_TX
GCA_024646825.1	Reading	Feces	USA_TX
GCA_024646845.1	Reading	Feces	USA_TX
GCA_024646865.1	Montevideo	Feces	USA_TX
GCA_024646875.1	Mbandaka	Feces	USA_TX
GCA_024646905.1	Montevideo	Feces	USA_TX
GCA_024646925.1	Give	Feces	USA_TX
GCA_024646945.1	Montevideo	Feces	USA_TX
GCA_024646965.1	Montevideo	Feces	USA_TX
GCA_024646985.1	Reading	Feces	USA_TX
GCA_024647005.1	Montevideo	Feces	USA_TX
GCA_024647015.1	Reading	Feces	USA_TX
GCA_024647025.1	Reading	Feces	USA_TX
GCA_024647065.1	Reading	Feces	USA_TX
GCA_024647085.1	Kentucky	Feces	USA_TX
GCA_024647105.1	Kentucky	Feces	USA_TX
GCA_024647115.1	Mbandaka	Feces	USA_TX
GCA_024647145.1	Montevideo	Feces	USA_TX
GCA_024647165.1	Mbandaka	Feces	USA_TX
GCA_024647185.1	Mbandaka	Feces	USA_TX
GCA_024647205.1	Mbandaka	Feces	USA_TX
GCA_024647215.1	Kentucky	Feces	USA_TX
GCA_024647225.1	Montevideo	Feces	USA_TX
GCA_024647265.1	Mbandaka	Feces	USA_TX
GCA_024647285.1	Give	Feces	USA_TX
GCA_024647305.1	Give	Feces	USA_TX
GCA_024647315.1	Give	Feces	USA_TX
GCA_024647325.1	Give	Feces	USA_TX
GCA_024647335.1	Mbandaka	Feces	USA_TX
GCA_024647385.1	Kentucky	Feces	USA_TX
GCA_024647405.1	Reading	Feces	USA_TX
GCA_024647415.1	Reading	Feces	USA_TX
GCA_024647425.1	Reading	Feces	USA_TX
GCA_024647435.1	Reading	Feces	USA_TX
GCA_024647445.1	Reading	Feces	USA_TX
GCA_024647505.1	Mbandaka	Feces	USA_TX
GCA_024647515.1	Mbandaka	Feces	USA_TX
GCA_024647525.1	Give	Feces	USA_TX
GCA_024647565.1	Give	Feces	USA_TX
GCA_024647585.1	Mbandaka	Feces	USA_TX
GCA_024647605.1	Give	Feces	USA_TX
GCA_024647615.1	Mbandaka	Feces	USA_TX
GCA_024647635.1	Reading	Feces	USA_TX
GCA_024647645.1	Reading	Feces	USA_TX
GCA_024647685.1	Give	Feces	USA_TX
GCA_024647705.1	Kentucky	Feces	USA_TX
GCA_024647715.1	Montevideo	Feces	USA_TX
GCA_024647745.1	Kentucky	Feces	USA_TX
GCA_024647755.1	Mbandaka	Feces	USA_TX
GCA_024647785.1	Montevideo	Feces	USA_TX
GCA_024647805.1	Give	Feces	USA_TX
GCA_024647825.1	Mbandaka	Feces	USA_TX
GCA_024647835.1	Mbandaka	Feces	USA_TX
GCA_024647865.1	Mbandaka	Feces	USA_TX
GCA_024647885.1	Mbandaka	Feces	USA_TX
GCA_024647905.1	Reading	Feces	USA_TX
GCA_024647915.1	Reading	Feces	USA_TX
GCA_024647945.1	Reading	Feces	USA_TX
GCA_024647955.1	Kentucky	Feces	USA_TX
GCA_024647985.1	Reading	Feces	USA_TX
GCA_024647995.1	Mbandaka	Feces	USA_TX
GCA_024648015.1	Give	Feces	USA_TX
GCA_024648045.1	Kentucky	Feces	USA_TX
GCA_024648065.1	Kentucky	Feces	USA_TX
GCA_024648085.1	Mbandaka	Feces	USA_TX
GCA_024648105.1	Mbandaka	Feces	USA_TX
GCA_024648125.1	Mbandaka	Feces	USA_TX
GCA_024648145.1	Kentucky	Feces	USA_TX
GCA_024648165.1	Kentucky	Feces	USA_TX
GCA_024648185.1	Montevideo	Feces	USA_TX
GCA_024648205.1	Give	Feces	USA_TX
GCA_024648225.1	Mbandaka	Feces	USA_TX
GCA_024648245.1	Mbandaka	Feces	USA_TX
GCA_024648265.1	Kentucky	Feces	USA_TX
GCA_024648275.1	Give	Feces	USA_TX
GCA_024648305.1	Give	Feces	USA_TX
GCA_024648325.1	Mbandaka	Feces	USA_TX
GCA_024648345.1	Kentucky	Feces	USA_TX
GCA_024648355.1	Reading	Feces	USA_TX
GCA_024648365.1	Reading	Feces	USA_TX
GCA_024648405.1	Reading	Feces	USA_TX
GCA_024648425.1	Reading	Feces	USA_TX
GCA_024648445.1	Reading	Feces	USA_TX
GCA_024648455.1	Reading	Feces	USA_TX
GCA_024648465.1	Reading	Feces	USA_TX
GCA_024648505.1	Reading	Feces	USA_TX
GCA_024648525.1	Mbandaka	Feces	USA_TX
GCA_024648535.1	Give	Feces	USA_TX
GCA_024648565.1	Reading	Feces	USA_TX
GCA_024648585.1	Montevideo	Feces	USA_TX
GCA_024648605.1	Mbandaka	Feces	USA_TX
GCA_024648625.1	Mbandaka	Feces	USA_TX
GCA_024648645.1	Reading	Feces	USA_TX
GCA_024656085.1	Dublin	Feces	Poland
GCA_024700915.1	Muenchen	Feces	Brazil
GCA_024700995.1	Newport	Feces	Brazil
GCA_024701575.1	Muenchen	Feces	Brazil
GCA_024701595.1	Typhimurium	Feces	Brazil
GCA_024701605.1	Typhimurium	Feces	Brazil
GCA_024982555.1	California	Feces	Canada
GCA_024982675.1	Ohio	Feces	Canada
GCA_024983175.1	California	Feces	Canada
GCA_024983215.1	Ohio	Feces	Canada
GCA_025690425.1	null	Feces	USA_NC
GCA_025690445.1	null	Feces	USA_NC
GCA_025691005.1	null	Feces	USA_NC
GCA_025691025.1	null	Feces	USA_NC
GCA_025691045.1	null	Feces	USA_NC
GCA_025691065.1	null	Feces	USA_NC
GCA_025691085.1	null	Feces	USA_NC
GCA_025691165.1	null	Feces	USA_NC
GCA_025691505.1	null	Feces	USA_NC
GCA_025691545.1	null	Feces	USA_NC
GCA_025691565.1	null	Feces	USA_NC
GCA_025691585.1	null	Feces	USA_NC
GCA_025691605.1	null	Feces	USA_NC
GCA_025691645.1	null	Feces	USA_NC
GCA_025691665.1	null	Feces	USA_NC
GCA_025691705.1	null	Feces	USA_NC
GCA_025691725.1	null	Feces	USA_NC
GCA_025691745.1	null	Feces	USA_NC
GCA_025691765.1	null	Feces	USA_NC
GCA_025691945.1	null	Feces	USA_NC
GCA_025691965.1	null	Feces	USA_NC
GCA_025691985.1	null	Feces	USA_NC
GCA_025692025.1	null	Feces	USA_NC
GCA_025692045.1	null	Feces	USA_NC
GCA_025694065.1	null	Feces	USA_NC
GCA_025694105.1	null	Feces	USA_NC
GCA_025694125.1	null	Feces	USA_NC
GCA_025694145.1	null	Feces	USA_NC
GCA_025694185.1	null	Feces	USA_NC
GCA_025694225.1	null	Feces	USA_NC
GCA_025694245.1	null	Feces	USA_NC
GCA_025694265.1	null	Feces	USA_NC
GCA_025694285.1	null	Feces	USA_NC
GCA_025694305.1	null	Feces	USA_NC
GCA_025694325.1	null	Feces	USA_NC
GCA_025694345.1	null	Feces	USA_NC
GCA_025694365.1	null	Feces	USA_NC
GCA_025694385.1	null	Feces	USA_NC
GCA_025694405.1	null	Feces	USA_NC
GCA_025694485.1	null	Feces	USA_NC
GCA_025694505.1	null	Feces	USA_NC
GCA_025694525.1	null	Feces	USA_NC
GCA_025694545.1	null	Feces	USA_NC
GCA_025694565.1	null	Feces	USA_NC
GCA_025694585.1	null	Feces	USA_NC
GCA_025694605.1	null	Feces	USA_NC
GCA_025694625.1	null	Feces	USA_NC
GCA_025694785.1	null	Feces	USA_NC
GCA_025694825.1	null	Feces	USA_NC
GCA_025694835.1	null	Feces	USA_NC
GCA_025694865.1	null	Feces	USA_NC
GCA_025694885.1	null	Feces	USA_NC
GCA_025694905.1	null	Feces	USA_NC
GCA_025694925.1	null	Feces	USA_NC
GCA_025694945.1	null	Feces	USA_NC
GCA_025694965.1	null	Feces	USA_NC
GCA_025694985.1	null	Feces	USA_NC
GCA_025708325.1	null	Feces	Italy
GCA_025760405.1	null	Feces	USA_AR
GCA_025760525.1	null	Feces	Australia
GCA_025760585.1	null	Feces	United Kingdom
GCA_025760605.1	null	Feces	USA
GCA_025760745.1	null	Feces	USA
GCA_025760765.1	null	Feces	United Kingdom
GCA_025760785.1	null	Feces	United Kingdom
GCA_025760845.1	null	Feces	USA
GCA_025760865.1	null	Feces	USA
GCA_025800525.1	Typhimurium	Feces	Poland
GCA_025800575.1	Typhimurium	Feces	Poland
GCA_025806335.1	null	Feces	United Kingdom
GCA_025812135.1	null	Feces	USA_WA
GCA_025812755.1	null	Feces	USA
GCA_025813315.1	null	Feces	United Kingdom
GCA_025813875.1	null	Feces	USA_CO
GCA_025813915.1	null	Feces	United Kingdom
GCA_025815135.1	null	Feces	United Kingdom
GCA_025816795.1	null	Feces	USA
GCA_025846935.1	null	Feces	USA_MN
GCA_025854815.1	null	Feces	USA_WI
GCA_025855975.1	null	Feces	USA
GCA_025856055.1	null	Feces	USA
GCA_025856075.1	null	Feces	USA
GCA_025856195.1	null	Feces	USA_MN
GCA_025858995.1	null	Feces	United Kingdom
GCA_026018345.1	null	Feces	USA
GCA_026018365.1	null	Feces	USA
GCA_026170525.1	null	Feces	USA_NC
GCA_026171045.1	null	Feces	USA_NC
GCA_026171085.1	null	Feces	USA_NC
